,id,text,created_at,lang,city_district
1258,1474025379551539203,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T14:33:31.000Z,en,Spandau
1259,1474024814755123229,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T14:31:16.000Z,en,Spandau
1260,1474023931992547334,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T14:27:46.000Z,en,Spandau
1261,1474022933232300040,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T14:23:47.000Z,en,Spandau
1262,1474022179968884739,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T14:20:48.000Z,en,Spandau
1263,1474021268710113293,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T14:17:11.000Z,en,Spandau
1264,1474020608795033602,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T14:14:33.000Z,en,Spandau
1265,1474019895759314944,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T14:11:43.000Z,en,Spandau
1266,1474019836720291853,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T14:11:29.000Z,en,Spandau
1267,1474019611691692034,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T14:10:36.000Z,en,Spandau
1268,1474019221491175424,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T14:09:03.000Z,en,Spandau
1269,1474018849758621711,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T14:07:34.000Z,en,Spandau
1270,1474018480190115842,#NowPlaying Unknown - Spandau Ballet - Gold.mp3,2021-12-23T14:06:06.000Z,en,Spandau
1271,1474018450276114433,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T14:05:59.000Z,en,Spandau
1272,1474017321937215506,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T14:01:30.000Z,en,Spandau
1273,1474017315335323650,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T14:01:28.000Z,en,Spandau
1274,1474016733375647745,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T13:59:09.000Z,en,Spandau
1275,1474015717888610306,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T13:55:07.000Z,en,Spandau
1276,1474015528515780618,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T13:54:22.000Z,en,Spandau
1277,1474014219712425985,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T13:49:10.000Z,en,Spandau
1278,1474014154050650118,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T13:48:54.000Z,en,Spandau
1279,1474013972307267589,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T13:48:11.000Z,en,Spandau
1280,1474012643459485697,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T13:42:54.000Z,en,Spandau
1281,1474011421923020802,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T13:38:03.000Z,en,Spandau
1282,1474011405439229953,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T13:37:59.000Z,en,Spandau
1283,1474010601827487744,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T13:34:47.000Z,en,Spandau
1284,1474010536979410945,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T13:34:32.000Z,en,Spandau
1285,1474010458902319104,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T13:34:13.000Z,en,Spandau
1286,1474010428774748161,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T13:34:06.000Z,en,Spandau
1287,1474010266144808960,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T13:33:27.000Z,en,Spandau
1288,1474010246083457027,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T13:33:23.000Z,en,Spandau
1289,1474010017837862921,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T13:32:28.000Z,en,Spandau
1290,1474009808374308886,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T13:31:38.000Z,en,Spandau
1291,1474009655810666503,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T13:31:02.000Z,en,Spandau
1292,1474009448377106436,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T13:30:12.000Z,en,Spandau
1293,1474008926827937800,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T13:28:08.000Z,en,Spandau
1294,1474008876978782208,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T13:27:56.000Z,en,Spandau
1295,1474008032870912006,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T13:24:35.000Z,en,Spandau
1296,1474007976092569616,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T13:24:21.000Z,en,Spandau
1297,1474007821784170502,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T13:23:45.000Z,en,Spandau
1298,1474007732537724939,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T13:23:23.000Z,en,Spandau
1299,1474007721275973645,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T13:23:21.000Z,en,Spandau
1300,1474007270845390848,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T13:21:33.000Z,en,Spandau
1301,1474007103308283905,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T13:20:53.000Z,en,Spandau
1302,1474007042532782087,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T13:20:39.000Z,en,Spandau
1303,1474007029102620677,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T13:20:36.000Z,en,Spandau
1304,1474006985112793090,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T13:20:25.000Z,en,Spandau
1305,1474006927382298629,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T13:20:11.000Z,en,Spandau
1306,1474006742988210177,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T13:19:27.000Z,en,Spandau
1307,1474006559684448257,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T13:18:44.000Z,en,Spandau
1308,1474006553246289920,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T13:18:42.000Z,en,Spandau
1309,1474006466671656961,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T13:18:22.000Z,en,Spandau
1310,1474006420072939528,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T13:18:10.000Z,en,Spandau
1311,1474006209573396496,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T13:17:20.000Z,en,Spandau
1312,1474006029469954055,"@ColinMurray @bbc5live 4 London Calling birds (Clash)
5 Gold rings (Spandau Ballet)
8 Livin' Lovin' Maids a milking (Led Zep)
9 Single Ladies dancing (Beyonce)",2021-12-23T13:16:37.000Z,en,Spandau
1313,1474006011040182272,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T13:16:33.000Z,en,Spandau
1314,1474005708572082180,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T13:15:21.000Z,en,Spandau
1315,1474005347031527427,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T13:13:55.000Z,en,Spandau
1316,1474005054906585090,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T13:12:45.000Z,en,Spandau
1317,1474004919896129536,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T13:12:13.000Z,en,Spandau
1318,1474004536863907844,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T13:10:41.000Z,en,Spandau
1319,1474004239236091908,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T13:09:30.000Z,en,Spandau
1320,1474004107589570560,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T13:08:59.000Z,en,Spandau
1321,1474003734413946883,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T13:07:30.000Z,en,Spandau
1322,1474003316891922443,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T13:05:51.000Z,en,Spandau
1323,1474003090999328776,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T13:04:57.000Z,en,Spandau
1324,1474002892558319626,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T13:04:09.000Z,en,Spandau
1325,1474002835327102978,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T13:03:56.000Z,en,Spandau
1326,1474002411253608453,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T13:02:15.000Z,en,Spandau
1327,1474002248573280257,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T13:01:36.000Z,en,Spandau
1328,1474002077902909452,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T13:00:55.000Z,en,Spandau
1329,1474001978384605186,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T13:00:31.000Z,en,Spandau
1330,1474001567787335680,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T12:58:54.000Z,en,Spandau
1331,1474001554399236107,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T12:58:50.000Z,en,Spandau
1332,1474001007025790978,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T12:56:40.000Z,en,Spandau
1333,1474000884711448576,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T12:56:11.000Z,en,Spandau
1334,1474000242374852610,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T12:53:38.000Z,en,Spandau
1335,1474000040108732431,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T12:52:49.000Z,en,Spandau
1336,1473999951667642372,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T12:52:28.000Z,en,Spandau
1337,1473999635006070789,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T12:51:13.000Z,en,Spandau
1338,1473999568081670147,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T12:50:57.000Z,en,Spandau
1339,1473999484933881862,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T12:50:37.000Z,en,Spandau
1340,1473999049070153731,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T12:48:53.000Z,en,Spandau
1341,1473999008565661699,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T12:48:43.000Z,en,Spandau
1342,1473998715417473024,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T12:47:33.000Z,en,Spandau
1343,1473998601797918727,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T12:47:06.000Z,en,Spandau
1344,1473998462106669056,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T12:46:33.000Z,en,Spandau
1345,1473998451226648589,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T12:46:30.000Z,en,Spandau
1346,1473998404200153102,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T12:46:19.000Z,en,Spandau
1347,1473998158023872519,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T12:45:21.000Z,en,Spandau
1348,1473997896219611140,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T12:44:18.000Z,en,Spandau
1349,1473997636046753794,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T12:43:16.000Z,en,Spandau
1350,1473997372619472899,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T12:42:13.000Z,en,Spandau
1351,1473997184970412038,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T12:41:29.000Z,en,Spandau
1352,1473997051608371204,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T12:40:57.000Z,en,Spandau
1353,1473997047414112267,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T12:40:56.000Z,en,Spandau
1354,1473997011527610376,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T12:40:47.000Z,en,Spandau
1355,1473996961892159503,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T12:40:35.000Z,en,Spandau
1356,1473996922046267396,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T12:40:26.000Z,en,Spandau
1357,1473996556789555211,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T12:38:59.000Z,en,Spandau
1358,1473996393845035012,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T12:38:20.000Z,en,Spandau
1359,1473996310198075396,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T12:38:00.000Z,en,Spandau
1360,1473996305416560640,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T12:37:59.000Z,en,Spandau
1361,1473996016194134024,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T12:36:50.000Z,en,Spandau
1362,1473995601083785217,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T12:35:11.000Z,en,Spandau
1363,1473995276499275777,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T12:33:54.000Z,en,Spandau
1364,1473995160937799688,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T12:33:26.000Z,en,Spandau
1365,1473995021271588876,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T12:32:53.000Z,en,Spandau
1366,1473994860105551875,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T12:32:14.000Z,en,Spandau
1367,1473994713678106624,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T12:31:39.000Z,en,Spandau
1368,1473994668505456646,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T12:31:29.000Z,en,Spandau
1369,1473994663833055236,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T12:31:28.000Z,en,Spandau
1370,1473994418382381074,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T12:30:29.000Z,en,Spandau
1371,1473994360156999685,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T12:30:15.000Z,en,Spandau
1372,1473994247166644244,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T12:29:48.000Z,en,Spandau
1373,1473994183241351170,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T12:29:33.000Z,en,Spandau
1374,1473994101980807169,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T12:29:14.000Z,en,Spandau
1375,1473994008556879879,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T12:28:51.000Z,en,Spandau
1376,1473993849999605761,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T12:28:13.000Z,en,Spandau
1377,1473993794844606466,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T12:28:00.000Z,en,Spandau
1378,1473993654737903616,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T12:27:27.000Z,en,Spandau
1379,1473993619631661057,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T12:27:19.000Z,en,Spandau
1380,1473993294472523779,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T12:26:01.000Z,en,Spandau
1381,1473993219268657152,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T12:25:43.000Z,en,Spandau
1382,1473993063768813568,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T12:25:06.000Z,en,Spandau
1383,1473993049718112258,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T12:25:03.000Z,en,Spandau
1384,1473993008454553602,"RT @AuschwitzMuseum: 23 December 1908 | A German Sinti women, Maria Franz, was born in Berlin-Spandau. An artist.

In #Zigeunerlager (Gypsy…",2021-12-23T12:24:53.000Z,en,Spandau
